#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,699050,85,4386
2,7,162,75,86,89,8455
3,9,241,2000,141,34,9840
4,23,221,2000,168,7,10508
5,17,185,-1675,249,73,12517
6,24,193,-1625,248,72,12529
7,14,107,-1775,251,75,12604
8,5,165,2000,257,81,12742
9,22,20,2000,273,97,13128
10,15,191,2000,281,105,13328
11,12,81,1525,313,118,14121
12,18,82,1425,315,116,14195
13,6,305,2000,404,27,16392
14,24,265,2000,425,6,16935
15,28,225,525,461,29,17821
16,26,287,-1875,509,77,19019
17,5,48,725,585,102,20935
18,25,135,25,599,88,21290
19,1,103,425,719,31,24298
20,7,138,-275,733,45,24622
21,3,144,-725,742,54,24853
22,17,297,2000,777,89,25739
23,19,271,1925,817,126,26719
24,12,83,-225,860,83,27824
25,16,111,1975,944,0,29895
26,13,285,775,968,24,30501
27,8,228,-1025,1004,60,31418
28,8,212,-1275,1009,65,31524
29,16,168,2000,1052,108,32597
30,14,165,2000,1066,122,32953
31,24,93,2000,1155,44,35181
32,14,152,2000,1163,36,35380
33,5,215,2000,1284,84,38419
34,20,237,2000,1306,106,38962
35,8,265,2000,1323,123,39380
36,4,285,-725,1382,73,40859
37,7,269,1925,1457,1,42743
38,24,56,2000,1565,109,45439
39,19,165,675,1610,101,46544
40,6,129,-175,1627,84,46993
41,9,103,-1525,1654,57,47661
42,22,168,1775,1716,4,49202
43,4,37,2000,1800,88,51305
44,10,17,2000,1808,96,51504
45,13,199,2000,1950,17,55042
46,10,223,1475,1978,10,55741
47,15,5,-375,2015,47,56690
48,20,311,-875,2025,57,56921
49,18,73,-1225,2032,64,57120
50,0,262,2000,2050,82,57570
51,10,70,2000,2053,85,57645
52,5,24,2000,2062,94,57844
53,4,206,1725,2101,122,58824
54,18,316,1575,2104,119,58899
55,15,98,1025,2371,108,65588
56,19,34,-1175,2415,64,66693
57,4,56,-1675,2425,54,66923
58,18,281,2000,2436,43,67217
59,6,155,125,2517,37,69226
60,3,303,2000,2692,43,73606
61,27,312,2000,2726,9,74461
62,15,178,2000,2733,2,74630
63,16,29,1075,2754,18,75142
64,12,75,-525,2786,50,75965
65,9,145,-1025,2796,60,76196
66,21,190,2000,2835,99,77176
67,19,156,2000,2857,121,77719
68,11,2,2000,2858,122,77762
69,18,134,-1075,2925,66,79428
70,13,125,-1425,2932,59,79597
71,26,94,-1875,2941,50,79828
72,23,118,625,3147,100,84988
73,14,159,325,3153,94,85126
74,6,206,-1375,3187,60,85980
75,27,299,2000,3229,18,87022
76,28,83,2000,3343,95,89874
77,5,74,475,3406,97,91447
78,1,29,-1975,3455,48,92676
79,15,22,1175,3520,16,94311
80,22,126,-225,3676,83,98223
81,9,172,-1125,3694,65,98641
82,28,211,-25,3928,87,104519
83,13,112,-625,3940,75,104813
84,16,56,2000,3972,43,105605
85,25,53,2000,3972,43,105618
86,4,177,-1825,4092,76,108594
87,13,267,-2000,4098,82,108763
88,27,316,-2000,4104,88,108900
89,27,7,-2000,4105,89,108944
90,4,319,-2000,4230,41,112045
91,13,310,-2000,4253,18,112650
92,19,203,-975,4292,20,113599
93,13,52,-2000,4359,87,115296
94,17,290,-2000,4375,103,115683
95,18,144,-2000,4377,105,115758
96,28,38,-675,4426,101,116956
97,5,104,925,4458,69,117748
98,23,276,1725,4474,53,118166
99,2,241,-2000,4504,23,118896
100,24,11,1825,4732,51,124618
101,24,219,-2000,4769,14,125536
102,7,145,-2000,4778,5,125767
103,2,250,-2000,4868,84,127994
104,9,223,-475,4942,97,129848
105,17,130,-2000,5023,16,131888
106,7,315,-225,5075,35,133180
107,1,228,825,5096,56,133691
108,20,44,-425,5199,96,136294
109,8,216,-225,5203,92,136400
110,20,243,425,5216,79,136693
111,12,134,1375,5235,60,137173
112,23,170,1675,5241,54,137342
113,17,203,-1125,5313,17,139133
114,20,265,-975,5316,20,139208
115,5,164,-525,5325,29,139438
116,1,9,-25,5335,39,139669
117,17,85,675,5349,53,140025
118,13,271,1675,5369,73,140537
119,4,124,-2000,5538,13,144761
120,19,36,-2000,5639,87,147270
121,14,226,-2000,5647,95,147469
122,5,214,-2000,5652,100,147607
123,20,144,-2000,5663,111,147869
124,8,139,-2000,5669,117,148037
125,20,96,-1825,5683,124,148393
126,24,62,875,5737,70,149716
127,14,227,-1775,5812,4,151600
128,16,303,-1425,5819,11,151769
129,27,148,225,5852,44,152624
130,15,156,-2000,5894,86,153666
131,22,208,-2000,5909,101,154021
132,0,274,75,5977,86,155719
133,4,134,-2000,6032,31,157104
134,25,118,-1425,6075,11,158177
135,27,56,-2000,6156,92,160218
136,18,72,-2000,6287,32,163475
137,14,105,-2000,6304,15,163893
138,7,245,525,6370,50,165559
139,27,211,725,6374,54,165665
140,4,73,1825,6396,76,166208
141,11,312,-2000,6418,98,166751
142,14,147,-1925,6449,126,167543
143,4,217,-225,6483,92,168398
144,3,38,775,6503,72,168879
145,17,239,-2000,6536,39,169702
146,0,227,-2000,6545,30,169933
147,17,268,-2000,6573,2,170632
148,22,313,-1325,6589,13,171019
149,28,36,25,6616,40,171718
150,17,139,1575,6647,71,172479
151,7,309,-2000,6664,88,172897
152,0,289,-2000,6681,105,173347
153,19,239,-1325,6717,114,174233
154,17,14,1025,6764,67,175400
155,25,92,-475,6862,30,177846
156,11,187,375,6879,47,178295
157,28,29,775,6887,55,178495
158,1,268,-2000,6934,102,179662
159,12,121,-1375,6972,115,180610
160,9,208,-625,6987,100,180966
161,3,170,425,7008,79,181509
162,23,202,-1975,7088,0,183518
163,16,89,-1075,7106,18,183967
164,14,48,1725,7162,74,185352
165,14,218,-2000,7172,84,185614
166,13,286,-875,7238,105,187249
167,18,160,-725,7241,102,187324
168,22,241,-375,7248,95,187493
169,13,167,-25,7255,88,187692
170,11,31,-2000,7328,15,189514
171,20,125,-775,7368,24,190494
172,22,129,1225,7408,64,191505
173,13,229,1525,7414,70,191674
174,23,309,-2000,7455,111,192684
175,17,44,-1275,7486,113,193446
176,27,159,-825,7495,104,193677
177,9,126,-125,7509,90,194032
178,8,97,-1175,7616,16,196697
179,14,231,-875,7622,22,196865
180,24,265,-2000,7684,84,198406
