#,Col,Row,ToT,TS,Amp,RO_Time
0,12,139,2,0,0,5428
0,12,120,2,0,0,5504
0,12,190,2,0,0,5552
0,27,26,2,0,0,5980
0,3,92,2,0,0,6154
0,1,277,2,0,0,6203
0,0,247,2,0,0,6255
0,16,225,2,0,0,6329
0,15,147,2,0,0,6502
0,19,65,2,0,0,6905
0,4,244,2,0,0,6976
0,7,314,2,0,0,7028
0,23,55,2,0,0,7654
0,24,153,2,0,0,7853
0,6,41,2,0,0,8052
0,12,112,2,0,0,8226
0,13,280,2,0,0,8501
0,24,127,2,0,0,8528
0,19,276,2,0,0,8977
0,9,317,2,0,0,9251
0,10,277,2,0,0,9728
0,5,64,2,0,0,9977
0,2,76,2,0,0,10176
0,14,111,2,0,0,10180
0,20,207,2,0,0,10428
0,14,42,2,0,0,10752
0,10,134,2,0,0,11005
0,25,307,2,0,0,11056
0,18,38,2,0,0,11528
0,0,169,2,0,0,11554
0,8,216,2,0,0,11556
0,27,107,2,0,0,11879
0,25,95,2,0,0,11881
0,4,147,2,0,0,12180
0,14,150,2,0,0,12230
0,16,275,2,0,0,12306
0,6,247,2,0,0,12355
0,19,275,2,0,0,13004
0,7,29,2,0,0,13304
0,22,284,2,0,0,13380
0,7,103,2,0,0,13480
0,13,12,2,0,0,13527
0,0,43,2,0,0,13626
0,23,140,2,0,0,13628
0,6,175,2,0,0,13730
0,21,53,2,0,0,13904
0,18,22,2,0,0,14005
0,3,263,2,0,0,14503
0,4,312,2,0,0,14854
0,15,281,2,0,0,14928
0,9,32,2,0,0,15053
0,17,306,2,0,0,16077
0,21,249,2,0,0,16155
0,26,179,2,0,0,16230
0,3,206,2,0,0,16402
0,27,188,2,0,0,16453
0,25,27,2,0,0,16952
0,3,113,2,0,0,17004
0,7,42,2,0,0,17128
0,28,160,2,0,0,17205
0,16,38,2,0,0,17230
0,11,39,2,0,0,17304
0,18,22,2,0,0,17602
0,1,196,2,0,0,17677
0,14,112,2,0,0,17703
0,8,198,2,0,0,17705
0,11,297,2,0,0,18077
0,9,236,2,0,0,18280
0,15,110,2,0,0,18655
0,24,150,2,0,0,19053
0,9,301,2,0,0,19279
0,17,57,2,0,0,19627
0,9,170,2,0,0,20078
0,16,313,2,0,0,20103
0,3,210,2,0,0,20355
0,21,206,2,0,0,20603
0,23,162,2,0,0,20729
0,10,217,2,0,0,20753
0,4,283,2,0,0,21301
0,19,259,2,0,0,21504
0,1,193,2,0,0,22204
0,24,270,2,0,0,22477
0,12,62,2,0,0,23405
0,28,237,2,0,0,23827
0,19,35,2,0,0,23927
0,22,162,2,0,0,23931
0,0,239,2,0,0,24130
0,25,15,2,0,0,24430
0,10,269,2,0,0,24626
0,11,254,2,0,0,24730
0,15,286,2,0,0,25231
0,2,125,2,0,0,25255
0,23,194,2,0,0,25728
0,4,138,2,0,0,25978
0,26,28,2,0,0,26329
0,5,306,2,0,0,26330
0,8,264,2,0,0,26429
0,24,72,2,0,0,26529
0,4,197,2,0,0,26756
0,22,44,2,0,0,26879
0,13,54,2,0,0,26904
0,25,87,2,0,0,27053
0,0,47,2,0,0,27428
0,28,155,2,0,0,27480
0,22,191,2,0,0,27779
0,6,108,2,0,0,27803
0,14,163,2,0,0,27852
0,10,221,2,0,0,27980
0,23,139,2,0,0,28101
0,18,223,2,0,0,28154
0,24,297,2,0,0,28329
0,7,99,2,0,0,28578
0,5,122,2,0,0,28630
0,12,254,2,0,0,28829
0,22,120,2,0,0,29151
0,28,174,2,0,0,30203
0,17,117,2,0,0,30581
0,20,288,2,0,0,31130
0,18,126,2,0,0,31230
0,17,313,2,0,0,31752
0,8,212,2,0,0,31906
0,22,120,2,0,0,32179
0,27,183,2,0,0,32353
0,25,64,2,0,0,32377
0,2,90,2,0,0,32902
0,9,298,2,0,0,33027
0,4,121,2,0,0,33331
0,24,45,2,0,0,33677
0,7,93,2,0,0,33727
0,1,189,2,0,0,33779
0,10,249,2,0,0,34203
0,2,281,2,0,0,34377
0,0,167,2,0,0,34855
0,27,89,2,0,0,34980
0,13,62,2,0,0,35103
0,19,231,2,0,0,35130
0,26,27,2,0,0,35206
0,26,95,2,0,0,35281
0,26,254,2,0,0,35478
0,1,219,2,0,0,35703
0,2,125,2,0,0,36027
0,18,12,2,0,0,36176
0,8,66,2,0,0,36380
0,13,203,2,0,0,36551
0,24,69,2,0,0,37127
0,9,177,2,0,0,37205
0,25,188,2,0,0,37481
0,9,144,2,0,0,37730
0,3,208,2,0,0,38229
0,28,204,2,0,0,38502
0,15,215,2,0,0,38555
0,15,158,2,0,0,38602
0,18,85,2,0,0,38856
0,24,6,2,0,0,39077
0,9,102,2,0,0,40079
0,12,25,2,0,0,40180
0,27,253,2,0,0,40204
0,21,118,2,0,0,40206
0,9,68,2,0,0,40252
0,11,185,2,0,0,40327
0,10,234,2,0,0,40331
0,24,142,2,0,0,40901
0,0,139,2,0,0,41152
0,2,81,2,0,0,41676
0,23,183,2,0,0,42052
0,12,115,2,0,0,42426
0,20,209,2,0,0,42428
0,10,41,2,0,0,42628
0,11,188,2,0,0,42652
0,18,258,2,0,0,42701
0,19,99,2,0,0,42755
0,27,52,2,0,0,44076
0,16,59,2,0,0,44102
0,26,156,2,0,0,44103
0,5,216,2,0,0,44201
0,25,223,2,0,0,44827
0,3,96,2,0,0,45129
0,26,279,2,0,0,45253
0,15,223,2,0,0,45402
0,6,282,2,0,0,45852
0,10,279,2,0,0,45928
0,8,222,2,0,0,46228
0,6,179,2,0,0,46276
0,27,100,2,0,0,46377
0,27,88,2,0,0,46426
0,10,13,2,0,0,46452
0,8,45,2,0,0,46754
0,18,146,2,0,0,47230
0,22,163,2,0,0,47252
0,11,231,2,0,0,47278
0,3,78,2,0,0,47504
0,25,45,2,0,0,47579
0,12,51,2,0,0,48005
0,6,241,2,0,0,48279
0,27,200,2,0,0,48531
0,26,87,2,0,0,48579
0,19,58,2,0,0,49106
0,19,198,2,0,0,49378
0,12,74,2,0,0,49428
0,18,9,2,0,0,50030
0,8,53,2,0,0,50103
0,0,86,2,0,0,50404
0,11,210,2,0,0,50803
0,16,155,2,0,0,50831
0,27,217,2,0,0,50956
0,5,164,2,0,0,51130
0,27,188,2,0,0,51606
0,1,203,2,0,0,51705
0,1,34,2,0,0,51976
0,6,162,2,0,0,52401
0,26,233,2,0,0,52530
0,13,85,2,0,0,52702
0,10,296,2,0,0,52880
0,13,56,2,0,0,53405
0,10,148,2,0,0,53480
0,1,27,2,0,0,53930
0,16,253,2,0,0,54352
0,8,119,2,0,0,54652
0,11,109,2,0,0,54729
0,14,61,2,0,0,54879
0,14,207,2,0,0,55054
0,23,256,2,0,0,55401
0,22,284,2,0,0,56704
0,3,181,2,0,0,56980
0,13,147,2,0,0,57129
0,21,300,2,0,0,57229
0,24,181,2,0,0,57329
0,27,248,2,0,0,57405
0,21,53,2,0,0,57777
0,21,192,2,0,0,58229
0,16,34,2,0,0,58254
0,9,27,2,0,0,58305
0,7,74,2,0,0,58705
0,2,178,2,0,0,58927
0,17,44,2,0,0,59056
0,4,200,2,0,0,59153
0,17,280,2,0,0,59231
0,24,77,2,0,0,59355
0,24,90,2,0,0,59729
0,24,86,2,0,0,60028
0,7,35,2,0,0,60078
0,18,312,2,0,0,60226
0,8,19,2,0,0,60331
0,17,289,2,0,0,61528
0,25,310,2,0,0,61555
0,15,250,2,0,0,61679
0,3,21,2,0,0,61830
0,16,293,2,0,0,61931
0,6,126,2,0,0,62279
0,24,17,2,0,0,62778
0,5,299,2,0,0,63231
0,18,225,2,0,0,63580
0,6,175,2,0,0,64529
0,3,129,2,0,0,64581
0,26,211,2,0,0,64728
0,27,175,2,0,0,64928
0,11,84,2,0,0,65280
0,19,142,2,0,0,65752
0,20,143,2,0,0,66054
0,19,170,2,0,0,66204
0,1,231,2,0,0,66254
0,6,270,2,0,0,66255
0,10,284,2,0,0,66955
0,2,24,2,0,0,67277
0,7,244,2,0,0,67404
0,15,148,2,0,0,67429
0,13,25,2,0,0,67803
0,1,299,2,0,0,67926
0,12,279,2,0,0,67955
0,17,67,2,0,0,68306
0,23,216,2,0,0,68830
0,24,48,2,0,0,69080
0,2,69,2,0,0,69130
0,11,284,2,0,0,69278
0,21,162,2,0,0,69852
0,6,102,2,0,0,70005
0,15,317,2,0,0,70079
0,22,299,2,0,0,70154
0,24,313,2,0,0,70176
0,5,66,2,0,0,70255
0,5,96,2,0,0,70402
0,21,185,2,0,0,70553
0,1,151,2,0,0,70627
0,12,186,2,0,0,70703
0,15,226,2,0,0,71280
0,7,302,2,0,0,71326
0,11,113,2,0,0,71329
0,12,209,2,0,0,71379
0,22,60,2,0,0,71578
0,20,160,2,0,0,72080
0,3,202,2,0,0,72380
0,15,28,2,0,0,72479
0,13,98,2,0,0,73103
0,10,229,2,0,0,73251
0,2,244,2,0,0,73330
0,19,296,2,0,0,73579
0,24,179,2,0,0,73978
0,5,310,2,0,0,74229
