#,Col,Row,ToT,TS,Amp,RO_Time
1,0,0,0,699050,85,4386
2,13,63,2000,43,123,7394
3,13,190,2000,44,124,7438
4,26,235,1975,48,127,7512
5,17,120,875,70,105,8055
6,17,313,775,72,103,8130
7,6,39,425,79,96,8299
8,17,315,125,85,90,8436
9,18,273,-1625,120,55,9291
10,8,243,2000,130,45,9553
11,25,274,2000,135,40,9690
12,2,209,2000,138,37,9765
13,19,123,2000,152,23,10121
14,20,265,2000,168,7,10508
15,2,200,2000,173,2,10645
16,5,64,1975,176,0,10720
17,20,260,1725,181,5,10826
18,19,245,1575,184,8,10901
19,6,89,1025,195,19,11194
20,18,75,-975,235,59,12174
21,2,156,-1525,246,70,12467
22,25,118,-1525,246,70,12479
23,28,248,2000,275,99,13178
24,6,73,2000,278,102,13253
25,24,213,625,331,100,14576
26,0,268,1550,286,92,14776
27,20,300,-175,347,84,14975
28,5,105,-1475,373,58,15643
29,3,134,2000,387,44,15968
30,26,274,2000,395,36,16198
31,2,159,2000,401,30,16336
32,5,186,2000,430,1,17066
33,26,250,1475,442,10,17359
34,4,164,1075,450,18,17559
35,0,158,675,458,26,17758
36,4,216,425,463,31,17896
37,6,69,325,465,33,17939
38,14,25,325,465,33,17952
39,2,184,-575,483,51,18370
40,17,280,-575,483,51,18382
41,23,175,-775,487,55,18489
42,12,309,-925,490,58,18563
43,13,1,2000,537,105,19730
44,12,145,975,580,107,20804
45,17,85,775,584,103,20910
46,10,273,175,596,91,21203
47,25,223,-575,611,76,21590
48,24,313,-1975,639,48,22289
49,3,297,2000,640,47,22332
50,10,128,2000,650,37,22563
51,17,50,1975,688,0,23512
52,0,246,1825,691,3,23587
53,7,218,1325,701,13,23818
54,28,209,1175,704,16,23892
55,22,294,1025,707,19,23967
56,1,292,775,712,24,24105
57,15,242,25,727,39,24491
58,12,21,2000,777,89,25721
59,27,19,2000,808,120,26513
60,4,181,2000,814,126,26650
61,19,281,1975,816,127,26725
62,19,307,1975,816,127,26769
63,28,287,1225,831,112,27094
64,19,11,1075,834,109,27168
65,19,156,925,837,106,27243
66,21,77,175,852,91,27599
67,14,95,25,855,88,27674
68,12,308,-275,861,82,27842
69,27,75,-525,866,77,27948
70,12,280,-1875,893,50,28647
71,1,77,2000,898,45,28753
72,9,35,2000,926,17,29452
73,0,282,2000,929,14,29527
74,14,157,2000,936,7,29696
75,28,56,1475,954,10,30145
76,17,27,1175,960,16,30313
77,27,53,-525,994,50,31168
