Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
1,1,1,-7.1886,6.5931,28.3621,0.414,17,301,2,28.3621,28.3621
5,1,1,-9.097,3.1528,26.1651,1.5663,5,239,2,126.1651,97.803
5,1,1,-6.445,0.2235,26.5362,1.7439,21,185,2,126.53620000000001,0.3711
5,1,1,-8.4262,-6.9438,27.3052,1.5271,9,55,2,127.3052,0.769
5,1,1,-6.1389,-7.4385,28.7321,0.4347,23,46,2,128.7321,1.4269
6,1,1,-7.8477,-0.8954,29.5411,1.2392,13,165,2,154.5411,25.809
7,1,1,-6.4252,-3.1542,28.1107,0.9832,21,124,2,178.1107,23.5696
8,1,1,-6.3916,-5.4149,28.3099,0.3191,21,83,2,203.3099,25.1992
9,1,1,-7.5641,5.2694,26.8236,0.3333,14,277,2,226.8236,23.5137
10,1,1,-8.3491,-2.023,28.2062,0.3525,10,145,2,253.2062,26.3826
11,1,1,-9.7995,6.5421,28.6862,1.1604,1,300,2,278.6862,25.48
11,1,1,-5.5015,-4.8537,30.3361,0.9109,27,93,2,280.3361,1.6499
12,1,1,-5.5532,3.7091,26.1714,1.6756,26,249,2,301.1714,20.8353
12,1,1,-6.355,-2.2688,28.6471,0.2575,22,140,2,303.6471,2.4757
12,1,1,-8.1868,2.2633,30.1922,0.7063,10,222,2,305.1922,1.5451
12,1,1,-8.8695,5.4672,30.5602,1.2768,6,281,2,305.5602,0.368
13,1,1,-6.6861,-9.8436,28.1519,0.953,20,2,2,328.1519,22.5917
15,1,1,-7.8056,2.2882,30.8698,1.342,13,223,2,380.8698,52.7179
20,1,1,-5.7242,-8.9174,27.127,1.1335,25,19,2,502.127,121.2572
20,1,1,-8.6975,0.3537,29.3963,0.492,7,188,2,504.3963,2.2693
23,1,1,-6.1556,-5.9418,29.3005,0.6355,23,73,2,579.3005,74.9042
23,1,1,-9.0071,-1.2536,29.3095,1.3571,6,159,2,579.3095,0.009
27,1,1,-8.3102,3.6544,26.4927,1.0126,10,248,2,676.4927,97.1832
28,1,1,-6.8373,-3.6406,26.6835,0.8581,19,115,2,701.6835,25.1908
29,1,1,-7.291,2.4065,27.4387,0.2018,16,225,2,727.4387,25.7552
29,1,1,-8.1932,-2.0192,30.1517,1.8604,10,145,2,730.1517,2.713
31,1,1,-6.8278,-1.4021,27.2611,0.3832,19,156,2,777.2610999999999,47.1094
32,1,1,-9.9234,6.1379,27.4488,0.8592,0,293,2,802.4488,25.1877
32,1,1,-8.1994,0.3855,30.7152,1.3609,10,188,2,805.7152,3.2664
34,1,1,-7.9619,-2.645,28.3953,1.1352,12,133,2,853.3953,47.6801
34,1,1,-6.3567,-4.2929,29.2605,0.6204,22,103,2,854.2605,0.8652
34,1,1,-9.1479,-9.6414,29.426,1.1798,5,6,2,854.426,0.1655
34,1,1,-9.8019,-8.8554,30.0162,1.4568,1,20,2,855.0162,0.5902
36,1,1,-9.4382,-9.1184,27.2582,0.9087,3,16,2,902.2582,47.242
37,1,1,-7.9784,-7.3396,27.1704,0.9364,12,48,2,927.1704,24.9122
37,1,1,-8.3446,-4.4749,30.798,1.863,10,100,2,930.798,3.6276
37,1,1,-6.7072,1.8204,30.8517,0.4275,19,214,2,930.8517,0.0537
38,1,1,-8.0709,6.8462,26.6927,1.9389,11,306,2,951.6927,20.841
40,1,1,-6.1461,7.4591,28.4989,1.3494,23,317,2,1003.4989,51.8062
41,1,1,-6.1208,1.3999,28.4969,1.0313,23,207,2,1028.4969,24.998
42,1,1,-9.1514,3.4699,27.6628,0.522,5,244,2,1052.6628,24.1659
44,1,1,-6.5257,-9.2274,29.3516,1.0018,21,14,2,1104.3516,51.6888
46,1,1,-8.759,2.14,29.3716,1.8326,7,220,2,1154.3716,50.02
48,1,1,-6.7344,-4.1951,30.1258,1.7628,19,105,2,1205.1258,50.7542
49,1,1,-9.839,4.1865,29.7852,0.1007,0,257,2,1229.7852,24.6594
50,1,1,-9.7948,-2.9597,29.4142,1.6368,1,128,2,1254.4142,24.629
51,1,1,-7.1849,-4.4244,26.5848,0.9559,17,101,2,1276.5848,22.1706
53,1,1,-6.5893,5.328,27.0387,0.7126,20,278,2,1327.0387,50.4539
54,1,1,-5.5461,-7.3128,29.8004,0.5514,26,48,2,1354.8004,27.7617
55,1,1,-7.0987,3.1229,28.4386,1.907,17,238,2,1378.4386,23.6382
55,1,1,-5.3548,-0.9053,29.2472,1.172,28,165,2,1379.2472,0.8086
56,1,1,-5.4349,4.986,28.6865,1.4098,27,272,2,1403.6865,24.4393
57,1,1,-7.7914,6.4524,27.2547,1.8785,13,299,2,1427.2547,23.5682
58,1,1,-5.9146,-7.2377,30.1684,0.6501,24,50,2,1455.1684,27.9137
60,1,1,-8.4661,-9.5203,26.3954,0.6158,9,8,2,1501.3954,46.227
61,1,1,-9.139,-2.5293,26.2454,0.56,5,135,2,1526.2454,24.85
61,1,1,-6.763,-7.5106,27.4481,0.3639,19,45,2,1527.4481,1.2027
61,1,1,-5.536,0.2312,28.7652,1.6981,27,186,2,1528.7652,1.3171
62,1,1,-7.7319,-9.5825,30.8881,0.7686,13,7,2,1555.8881,27.1229
66,1,1,-5.6167,5.9101,30.0574,1.7256,26,289,2,1655.0574,99.1693
69,1,1,-6.0112,-1.5859,26.7201,1.2887,24,152,2,1726.7201,71.6627
69,1,1,-8.4603,6.7089,28.0723,0.4226,9,303,2,1728.0723,1.3522
71,1,1,-7.4244,-1.0105,28.804,0.6042,15,163,2,1778.804,50.7317
71,1,1,-5.4305,2.8841,29.0241,0.2955,27,234,2,1779.0241,0.2201
72,1,1,-6.5828,-7.8402,27.3436,1.6692,20,39,2,1802.3436,23.3195
73,1,1,-8.547,2.1707,26.5872,1.0005,8,221,2,1826.5872,24.2436
74,1,1,-5.4162,-0.2933,29.5851,1.6685,27,176,2,1854.5851,27.9979
74,1,1,-9.0728,-5.3085,30.2578,1.5904,5,85,2,1855.2578,0.6727
75,1,1,-7.1661,3.3905,28.5287,1.0653,17,243,2,1878.5287,23.2709
78,1,1,-7.7691,-1.3793,29.2696,1.5162,13,156,2,1954.2696,75.7409
78,1,1,-8.0765,0.5132,29.9485,1.5926,11,191,2,1954.9485,0.6789
79,1,1,-7.2167,5.233,26.3712,1.9847,16,276,2,1976.3712,21.4227
79,1,1,-9.6993,7.0389,28.5438,1.4351,1,309,2,1978.5438,2.1726
79,1,1,-9.8086,-2.6381,28.9169,0.2973,1,133,2,1978.9169,0.3731
79,1,1,-6.6942,-3.6336,29.8508,0.1536,20,115,2,1979.8508,0.9339
80,1,1,-6.4784,6.2626,26.0116,1.8286,21,295,2,2001.0116,21.1608
82,1,1,-6.9496,5.4874,28.5415,0.8195,18,281,2,2053.5415,52.5299
83,1,1,-5.6489,-1.6513,29.5981,1.5136,26,151,2,2079.5981,26.0566
83,1,1,-6.8418,7.3162,30.9675,1.3464,19,314,2,2080.9675,1.3694
84,1,1,-7.7719,6.7577,28.8236,0.3377,13,304,2,2103.8236,22.8561
86,1,1,-8.5064,2.8436,26.1597,1.5518,9,233,2,2151.1597,47.3361
86,1,1,-7.1938,4.3556,27.58,0.2503,17,261,2,2152.58,1.4203
87,1,1,-6.3809,2.4,28.5141,1.365,21,225,2,2178.5141,25.9341
88,1,1,-6.2142,7.1356,28.2163,1.5978,22,311,2,2203.2163,24.7022
88,1,1,-7.8125,3.7946,28.9865,0.1094,13,250,2,2203.9865,0.7702
90,1,1,-9.3913,7.0489,27.0052,1.6864,3,309,2,2252.0052,48.0187
91,1,1,-8.1498,1.2049,27.5341,1.5287,11,203,2,2277.5341,25.5289
91,1,1,-7.6966,5.8594,28.4131,1.2826,13,288,2,2278.4131,0.879
93,1,1,-8.6707,1.0951,26.2301,1.2382,8,201,2,2326.2301,47.817
93,1,1,-9.57,-1.2689,28.7471,1.8158,2,158,2,2328.7471,2.517
93,1,1,-9.7464,-5.2839,30.6185,1.6271,1,85,2,2330.6185,1.8714
94,1,1,-6.1726,-0.0983,26.2777,1.8776,23,180,2,2351.2777,20.6592
95,1,1,-7.186,4.9634,26.0098,0.664,17,272,2,2376.0098,24.7321
95,1,1,-8.4536,-7.5543,26.309,1.894,9,44,2,2376.309,0.2992
95,1,1,-9.24,7.4653,28.7702,1.2225,4,317,2,2378.7702,2.4612
95,1,1,-6.5012,-5.5199,29.2835,1.415,21,81,2,2379.2835,0.5133
96,1,1,-8.1091,-9.0876,30.355,0.3106,11,16,2,2405.355,26.0715
97,1,1,-5.8983,0.6787,27.007,0.8396,24,194,2,2427.007,21.652
97,1,1,-6.3487,7.3307,27.2373,1.2364,22,315,2,2427.2373,0.2303
98,1,1,-7.5863,-1.7441,29.9099,0.8524,14,150,2,2454.9099,27.6726
98,1,1,-8.9989,1.6456,30.0109,1.7866,6,211,2,2455.0109,0.101
102,1,1,-9.3074,-9.2195,28.0552,0.7477,4,14,2,2553.0552,98.0443
103,1,1,-9.9973,-2.4406,28.3639,0.179,0,137,2,2578.3639,25.3087
103,1,1,-9.3959,-6.6904,30.5941,0.3789,3,60,2,2580.5941,2.2302
103,1,1,-7.4959,-5.738,30.8663,0.4848,15,77,2,2580.8663,0.2722
104,1,1,-8.9479,2.7316,30.7816,0.2474,6,231,2,2605.7816,24.9153
105,1,1,-9.0218,-3.5645,28.928,0.8854,5,117,2,2628.928,23.1464
105,1,1,-9.5374,-4.9539,29.1609,0.8959,2,91,2,2629.1609,0.2329
105,1,1,-7.6548,-6.5062,30.8764,0.7232,14,63,2,2630.8764,1.7155
106,1,1,-6.1991,5.5968,30.702,1.3943,23,283,2,2655.702,24.8256
109,1,1,-5.4421,-9.7763,26.5361,1.0609,27,4,2,2726.5361,70.8341
110,1,1,-6.2424,-0.1181,27.3718,1.0672,22,179,2,2752.3718,25.8357
115,1,1,-6.0431,-0.0633,28.4761,0.7125,23,180,2,2878.4761,126.1043
115,1,1,-7.7926,-0.6446,29.841,1.411,13,170,2,2879.841,1.3649
115,1,1,-6.59,3.3218,30.928,1.9793,20,242,2,2880.928,1.087
116,1,1,-8.1959,3.3768,28.4123,1.1986,10,243,2,2903.4123,22.4843
117,1,1,-9.2034,-4.2377,27.5956,1.8669,4,104,2,2927.5956,24.1833
119,1,1,-7.1333,6.6787,28.595,1.3573,17,303,2,2978.595,50.9994
120,1,1,-8.0729,-6.9853,26.9204,1.813,11,54,2,3001.9204,23.3254
120,1,1,-7.0761,5.7545,27.2078,1.2336,17,286,2,3002.2078,0.2874
121,1,1,-9.1156,-3.2622,26.9983,1.9808,5,122,2,3026.9983,24.7905
123,1,1,-8.1457,-7.8916,27.4233,0.8807,11,38,2,3077.4233,50.425
125,1,1,-6.7935,-0.1127,26.2082,0.8458,19,179,2,3126.2082,48.7849
125,1,1,-8.6692,3.8185,29.5464,1.0128,8,251,2,3129.5464,3.3382
126,1,1,-7.5476,6.6906,30.2276,1.3361,14,303,2,3155.2276,25.6812
127,1,1,-9.4384,-8.6321,26.7403,0.791,3,24,2,3176.7403,21.5127
128,1,1,-9.6695,0.2115,27.9251,1.5559,2,185,2,3202.9251,26.1848
130,1,1,-6.6297,-3.5239,29.7593,0.5378,20,117,2,3254.7593,51.8342
132,1,1,-6.5667,-1.3316,26.3515,1.1157,20,157,2,3301.3515,46.5922
132,1,1,-6.2673,-9.4497,28.2379,1.9791,22,10,2,3303.2379,1.8864
132,1,1,-7.9194,-5.3506,30.8148,1.2298,12,84,2,3305.8148,2.5769
133,1,1,-5.5451,-5.0199,27.0219,1.8115,26,90,2,3327.0219,21.2071
133,1,1,-7.6419,1.7074,28.446,0.9569,14,212,2,3328.446,1.4241
136,1,1,-6.9018,-4.673,28.9876,0.7422,18,96,2,3403.9876,75.5416
137,1,1,-8.9756,-7.2164,30.2219,1.7798,6,50,2,3430.2219,26.2343
138,1,1,-9.6488,-6.9251,29.137,1.0756,2,55,2,3454.137,23.9151
139,1,1,-5.7525,-2.5735,28.5624,0.9658,25,135,2,3478.5624,24.4254
139,1,1,-7.9668,3.1516,29.8802,0.4593,12,239,2,3479.8802,1.3178
140,1,1,-7.1385,0.978,27.2188,1.0471,17,199,2,3502.2188,22.3386
140,1,1,-6.2784,-6.8731,27.8455,0.6626,22,56,2,3502.8455,0.6267
140,1,1,-8.7364,1.2993,28.0619,0.3982,7,205,2,3503.0619,0.2164
141,1,1,-6.9126,-1.453,30.332,1.4161,18,155,2,3530.332,27.2701
142,1,1,-7.5726,-9.2233,27.1666,0.6563,14,14,2,3552.1666,21.8346
143,1,1,-8.3451,-5.9208,28.6033,1.5568,10,74,2,3578.6033,26.4367
144,1,1,-9.2563,-2.0847,26.3323,0.1145,4,143,2,3601.3323,22.729
144,1,1,-5.3846,2.5646,27.4572,1.5694,27,228,2,3602.4572,1.1249
144,1,1,-8.0149,-8.9709,27.5314,0.473,12,18,2,3602.5314,0.0742
144,1,1,-6.9823,4.542,29.3422,0.6016,18,264,2,3604.3422,1.8108
145,1,1,-9.3598,-0.2986,27.9043,1.2163,3,176,2,3627.9043,23.5621
146,1,1,-8.9797,1.0238,29.0389,0.6665,6,200,2,3654.0389,26.1346
146,1,1,-6.844,0.9562,29.1359,1.9869,19,199,2,3654.1359,0.097
147,1,1,-5.5187,6.1632,29.8986,0.2182,27,293,2,3679.8986,25.7627
147,1,1,-6.1324,-1.7898,30.2372,1.4618,23,149,2,3680.2372,0.3386
148,1,1,-6.3829,-2.263,26.4836,1.8622,21,140,2,3701.4836,21.2464
149,1,1,-9.4728,-8.9447,30.7002,0.9624,3,19,2,3730.7002,29.2166
150,1,1,-8.1557,3.3751,26.59,1.4931,11,243,2,3751.59,20.8898
152,1,1,-5.9476,-3.1993,29.2432,0.8973,24,123,2,3804.2432,52.6532
154,1,1,-7.2299,-6.4247,26.0578,1.8765,16,65,2,3851.0578,46.8146
154,1,1,-6.4996,-9.9279,27.1932,0.5236,21,1,2,3852.1932,1.1354
154,1,1,-7.4979,3.5882,28.5291,1.822,15,247,2,3853.5291,1.3359
155,1,1,-7.0189,-0.321,29.8094,1.41,18,175,2,3879.8094,26.2803
155,1,1,-9.2836,0.288,30.4747,0.1067,4,187,2,3880.4747,0.6653
156,1,1,-7.7829,1.906,28.5023,1.7749,13,216,2,3903.5023,23.0276
157,1,1,-6.3182,5.6733,26.3078,0.5359,22,284,2,3926.3078,22.8055
158,1,1,-6.5708,-9.1166,27.0048,0.1139,20,16,2,3952.0048,25.697
158,1,1,-7.7208,1.3478,28.3192,1.2042,13,206,2,3953.3192,1.3144
159,1,1,-8.7588,-9.7878,26.7264,0.4022,7,3,2,3976.7264,23.4072
160,1,1,-5.3911,5.4265,26.6376,1.9342,27,280,2,4001.6376,24.9112
160,1,1,-6.0075,-0.1685,27.917,1.765,24,178,2,4002.917,1.2794
164,1,1,-6.5277,-6.9218,28.2125,0.5857,21,55,2,4103.2125,100.2955
164,1,1,-9.4472,2.1568,29.3662,0.1782,3,221,2,4104.3662,1.1537
165,1,1,-6.4111,0.4058,27.521,1.7714,21,189,2,4127.521,23.1548
166,1,1,-7.3115,-0.1637,26.5501,0.2873,16,178,2,4151.5501,24.0291
166,1,1,-7.1461,7.0209,28.2167,1.5987,17,309,2,4153.2167,1.6666
166,1,1,-8.8994,2.5546,30.6187,0.1033,6,228,2,4155.6187,2.402
167,1,1,-8.3913,7.3218,28.1008,1.3319,9,314,2,4178.1008,22.4821
168,1,1,-7.2896,-1.3208,26.2584,0.555,16,157,2,4201.2584,23.1576
168,1,1,-6.8879,-5.8645,27.0238,0.1231,18,75,2,4202.0238,0.7654
171,1,1,-9.5479,2.6594,28.6039,1.9123,2,230,2,4278.6039,76.5801
171,1,1,-7.3092,-5.5705,29.6651,1.7584,16,80,2,4279.6651,1.0612
172,1,1,-8.7456,-4.4504,27.2503,0.1219,7,100,2,4302.2503,22.5852
173,1,1,-9.6448,3.7183,27.2874,0.1421,2,249,2,4327.2874,25.0371
173,1,1,-5.8238,5.6796,29.7175,1.7328,25,285,2,4329.7175,2.4301
174,1,1,-6.5306,6.0367,26.1509,0.9776,21,291,2,4351.1509,21.4334
174,1,1,-7.2322,-0.5522,26.5445,0.7964,16,171,2,4351.5445,0.3936
174,1,1,-5.9648,3.3811,27.2903,0.958,24,243,2,4352.2903,0.7458
175,1,1,-9.5876,-8.3599,28.5859,0.3245,2,29,2,4378.5859,26.2956
175,1,1,-7.9591,-5.4109,29.3174,0.2332,12,83,2,4379.3174,0.7315
176,1,1,-7.5743,-0.0081,26.8819,1.0564,14,181,2,4401.8819,22.5645
176,1,1,-7.2966,2.7714,29.6023,1.0577,16,232,2,4404.6023,2.7204
177,1,1,-6.1645,4.6979,26.2353,1.7099,23,267,2,4426.2353,21.633
179,1,1,-8.3035,5.601,26.343,0.8865,10,283,2,4476.343,50.1077
179,1,1,-9.0769,-9.0345,26.5528,1.1465,5,17,2,4476.5528,0.2098
179,1,1,-6.9806,-3.0203,27.2784,1.8762,18,126,2,4477.2784,0.7256
180,1,1,-5.965,-5.3,27.226,1.464,24,85,2,4502.226,24.9476
180,1,1,-7.5279,-9.3139,27.4913,0.3108,14,12,2,4502.4913,0.2653
181,1,1,-9.1325,6.8406,26.5497,1.3329,5,306,2,4526.5497,24.0584
181,1,1,-8.4336,-1.8208,27.8858,1.7473,9,148,2,4527.8858,1.3361
184,1,1,-9.7934,6.1095,26.6086,1.1684,1,292,2,4601.6086,73.7228
186,1,1,-8.7902,1.6728,26.162,1.2949,7,212,2,4651.162,49.5534
186,1,1,-9.0545,7.4377,28.2173,1.8439,5,317,2,4653.2173,2.0553
189,1,1,-9.0191,-4.4159,27.0661,0.6168,5,101,2,4727.0661,73.8488
190,1,1,-5.5679,5.9983,30.2606,1.1127,26,290,2,4755.2606,28.1945
191,1,1,-7.8374,1.8586,28.7141,1.6921,13,215,2,4778.7141,23.4535
191,1,1,-6.6037,-2.9584,29.8957,0.5407,20,128,2,4779.8957,1.1816
192,1,1,-8.4381,-0.0568,26.1104,0.6263,9,180,2,4801.1104,21.2147
192,1,1,-7.2732,-7.4248,26.8155,1.7326,16,46,2,4801.8155,0.7051
194,1,1,-8.2223,6.243,27.3839,0.5535,10,295,2,4852.3839,50.5684
194,1,1,-7.9032,-2.9672,27.737,0.1838,12,127,2,4852.737,0.3531
194,1,1,-6.5414,2.1398,27.8194,0.7521,20,220,2,4852.8194,0.0824
195,1,1,-9.5762,-5.0361,28.1485,0.9375,2,90,2,4878.1485,25.3291
196,1,1,-9.0021,-9.0877,26.7441,1.0316,6,16,2,4901.7441,23.5956
196,1,1,-5.7369,-5.936,28.6037,0.9834,25,73,2,4903.6037,1.8596
196,1,1,-5.3261,0.7571,30.6379,1.6267,28,195,2,4905.6379,2.0342
197,1,1,-7.4999,-8.4659,26.902,1.0809,15,27,2,4926.902,21.2641
197,1,1,-9.3477,3.568,28.2038,0.7204,3,246,2,4928.2038,1.3018
197,1,1,-6.8929,-3.3006,28.6949,1.5815,18,121,2,4928.6949,0.4911
198,1,1,-5.5025,-7.2745,29.2087,1.7938,27,49,2,4954.2087,25.5138
199,1,1,-6.2269,4.1972,28.9972,1.6608,22,258,2,4978.9972,24.7885
